"","LONG","LAT"
"738",1580843.10779385,-799970.984092323
"739",2217668.46399886,-182831.37772624
"740",2164118.83004704,-415116.858461891
"741",2673591.98268888,-1356932.65384409
"742",2033596.0745306,-757860.793399646
"743",1891747.20912292,-666863.95347873
"744",2538477.30800185,219924.528913169
"745",2257958.83196353,-648977.172344998
"746",1678253.58697848,-1043670.81476548
"747",2367343.34524343,-249831.50614133
"748",1872739.01030173,-851690.872386951
"749",2710978.24794398,-174303.890487763
"750",2698333.45796372,-750082.430958008
"751",2664117.24176327,-1616813.24866675
"752",2611269.12879136,-1447700.97197859
"753",2188081.74797191,206946.674626801
"754",2181526.24148159,-496162.502546168
"755",2255767.36671999,-272111.663089334
"756",1528999.75864816,-630508.480356934
"757",2589024.63720167,-59841.1444973411
"758",2607451.77265037,-1094956.64589775
"759",2447496.1190507,-1012980.42620697
"760",2343715.91090323,-377122.726709963
"761",2404410.68365847,-1258629.45692317
"762",2143231.78232332,-667860.025699588
"763",2287101.72866333,374539.195258571
"764",1830096.43362498,-155125.746668352
"765",1908387.71982846,136091.818405202
"766",2158410.78052774,45163.509855341
"767",1622463.22421938,-368073.416223975
"768",1854905.47973051,397850.998455886
"769",1678574.77100494,-333063.363615284
"770",2456086.93155907,-16511.6616958613
"771",1849244.49850952,-365948.468640781
"772",2584174.9724479,-456533.840469761
"773",2666102.83738252,496632.906075939
"774",1559476.08852441,-713845.628916174
"775",2095945.32976881,-212323.255637011
"776",1321855.45748918,-595572.137208909
"777",2550420.80544033,-730441.659498263
"778",2488607.53511475,-698292.933291463
"779",2781290.55972937,-920525.465735157
"780",2302915.6974577,-740743.227497626
"781",2502926.58002874,-343354.372158552
"782",2754326.64743392,169330.557237058
"783",2640108.68557959,-581482.646936173
"784",2202806.34756925,-510230.380974696
"785",2248481.67904912,425866.863995891
"786",2177759.68605037,-1260065.9754194
"787",2550367.66930619,-904959.895716601
"788",2315962.97284988,303011.866896528
"789",2153642.84851424,-61939.8975809512
"790",1620737.23515922,-310074.895605009
"791",2272967.87972185,396586.556999005
"792",1997244.65413737,-912095.81628861
"793",2117526.6390765,-806846.193726101
"794",2157374.03578015,142020.748286367
"795",2101525.87649779,-1104410.8228721
"796",2459249.26894372,-852498.650335406
"797",2326576.04822785,-1426843.77789631
"798",2277745.08105223,-1277183.60121036
"799",2493086.66316234,291375.350886026
"800",1884788.78837619,-205997.490719418
"801",2486705.27130276,-1205301.68830508
"802",1988913.08419326,-904910.368717585
"803",1584607.67715208,-658444.475361901
"804",2450591.32030656,-1114891.33613532
"805",1852360.55332265,435999.157067124
"806",2585816.06075752,-1075379.99360681
"807",2439141.05721431,-423846.40060771
"808",2319531.1356129,-1209337.24787696
"809",2297849.10725936,-1088693.06642733
"810",1817105.5180224,217557.777444259
"811",1905773.93312775,293991.851890169
"812",1579431.95753515,-264143.803413861
"813",2624630.45391113,-274098.353606815
"814",2323843.56071779,-225837.584653762
"815",2539057.23880649,501769.582487947
"816",2178838.11155425,-114132.887745445
"817",2673011.88076482,424776.950417923
"818",1760652.54282149,-477885.360139734
"819",2734966.27272675,453536.463796327
"820",2694906.77706643,-1748160.45784497
"821",2621261.11642626,-1283978.70363262
"822",2270850.6455778,642485.933836388
"823",2601410.78332642,-1206288.95397296
"824",2220612.08399653,189471.3834675
"825",1614518.76487984,-459444.264858572
"826",2321789.19141135,492588.510006612
"827",2288620.87786468,-41611.6661984759
"828",2206954.13738949,-1283480.71157512
"829",2456994.87108422,-375580.349911116
"830",2822775.35626159,-942617.462009155
"831",2147414.7378106,-1396893.51582189
"832",2467647.65537057,178850.16460242
"833",2181666.65897619,-305202.925990197
"834",2681705.86656471,-425678.216607083
"835",1552603.34756085,-332349.67579337
"836",1487367.6278826,-661813.993943775
"837",2082555.0599467,-671480.069493598
"838",2043719.36389047,-614035.659745189
"839",2736294.95472457,-654089.014427314
"840",2796835.56436855,-988657.61425762
"841",2180096.16934858,612967.898856619
"842",1930825.05379261,-115649.63150349
"843",2556787.89230268,-89229.5504492805
"844",2838648.42401132,344463.614432206
"845",2904798.07866997,266142.255314351
"846",2262305.89515213,382535.339212009
"847",1591252.34564287,-637396.032870242
"848",2127223.6293942,-1424842.24068106
"849",2680724.2841892,-257543.701097351
"850",1723441.40092305,48355.9978917705
"851",1745879.03194046,-471750.775680614
"852",2287522.09835507,-897024.088139415
"853",1821992.14331431,33007.9871049228
"854",2309728.57005612,-122941.977947411
"855",2731419.55888267,-292202.007552902
"856",2657853.29053779,-1394913.48161422
"857",2447634.20865187,-345207.816126078
"858",1966243.08932943,-119643.73065545
"859",1848546.23674776,-574161.930411867
"860",2369258.87478462,314010.246130589
"861",2143098.33010009,-1393409.76773091
"862",2197261.45099698,-623154.022175298
"863",1884445.31949781,-617662.037945975
"864",2484301.07827009,-1354007.17487379
"865",2058618.59775256,-567295.067798655
"866",2310338.31245656,-980186.949527199
"867",2134107.57219438,-1117256.88118767
"868",1702817.26416217,-315980.779762613
"869",1900403.6883924,-879906.611494946
"870",2026474.36193304,-81290.3913950546
"871",2721200.69451897,480730.531042262
"872",2667830.62298733,-542686.656450995
"873",1925546.16172094,-86645.1026951344
"874",1798155.99558785,-399875.571487971
"875",2540969.01041474,-222448.035525952
"876",2049041.37721756,-403919.107229687
"877",2135187.25912865,-561111.533923245
"878",1628486.07823258,-208429.583321788
"879",1969888.53823828,-899079.499484298
"880",2355387.62845632,-920138.730046551
"881",1550131.26488823,-646535.762406116
"882",2358507.15168006,-160957.701388618
"883",1693166.1438885,-4104.76492279952
"884",2558482.41505486,189243.01197928
"885",2260902.13691738,-940403.957115812
"886",1871298.40281922,453141.717386571
"887",2783145.29753,-977241.497020627
"888",2501232.47566144,-471664.769984685
"889",2385484.51295727,-1200156.18576101
"890",1838088.55536935,236166.553686465
"891",1502214.64229181,-595764.490684345
"892",2452233.62611617,557895.957091308
"893",1863191.17377319,-439478.731818553
"894",2644381.96659567,-1468295.69530926
"895",2478188.88402446,-1262551.82928379
"896",2305979.69389613,188042.454742301
"897",1987918.19090299,-334581.363313436
"898",2240140.8958517,-399764.360611625
"899",2008398.34134629,122495.747899992
"900",2851252.6114131,390063.006564238
"901",2671885.81042827,-1313797.40814028
"902",2024742.84391678,363035.184096574
"903",1891792.4888259,-570684.265654816
"904",2504006.24269669,-1405178.15802852
"905",2798175.72266346,266196.742153873
"906",2399783.72600985,-390694.738562382
"907",2824077.32480359,339356.018129995
"908",2348649.21916099,-946739.254163892
"909",2266606.57703038,285865.171361167
"910",2097308.27121202,-17419.7898923165
"911",2643834.59533869,260081.840424171
"912",2310850.44608431,-25731.9821615811
"913",2280788.25531225,-557016.174672129
"914",1794194.90039473,-757694.630968663
"915",1208445.05040367,-647144.213848985
"916",1807495.65844661,-193291.591519164
"917",2233320.38940288,-311385.005831324
"918",1716023.69650745,-1021000.22398702
"919",2243745.600768,-775319.234461067
"920",2315336.14779503,13621.3197971424
"921",1973520.23525471,483451.245130829
"922",1713209.98459475,267477.430788279
"923",1645889.63676082,-227881.779491811
"924",2060270.82472268,-781228.583539178
"925",2022939.06455702,-82490.3900525275
"926",2387009.56724274,314606.70538972
"927",1751749.51227452,-649332.159986843
"928",2691964.05534109,462335.827804617
"929",2512342.46549898,-522366.628125294
"930",2767463.11955252,263038.527864943
"931",2059742.01343709,400806.203645472
"932",1707117.49795022,172618.535303925
"933",2530706.74991677,-512702.205279785
"934",2201350.64810756,597709.484222632
"935",2466675.71049064,635922.53767958
"936",2530411.16644236,495872.465149321
"937",2177453.53208212,-821929.062945105
"938",2475943.40320178,211113.113983916
"939",2227401.59942259,-199626.348415103
"940",1573379.99104727,-747870.769377036
"941",1949688.3872696,-228998.691463168
"942",2404975.42583703,480524.136490424
"943",2457788.12587644,242258.944086195
"944",1341082.34524719,-756597.403454289
"945",1666987.16303659,-247540.557942454
"946",2558524.31504482,501467.864903669
"947",2462842.15867117,-941504.725563573
"948",1467159.97527313,-591116.183214242
"949",2113593.80117938,-589685.523468428
"950",2316333.25475967,-642697.801774343
"951",1879982.9013237,167269.679874982
"952",2539401.01017713,563224.145078507
"953",2250948.92268228,-838615.251714692
"954",2250924.13547043,-534846.409158576
"955",2118974.30261991,-309409.972349877
"956",1918317.43673227,-311138.648658847
"957",1782959.60554261,93960.3314369435
"958",2699299.93120628,-352532.347114974
"959",1806594.87079249,578364.546259126
"960",2205729.22655517,170781.212401643
"961",2464378.19555958,-1113537.23230224
"962",2443434.7068796,-753235.141223305
"963",2283433.60120239,-520174.332553403
"964",2739450.82220553,-774172.246150482
"965",2145636.94559051,-1065410.21089313
"966",2152485.33069703,-593065.485183655
"967",2603738.66714194,-681337.578878163
"968",1996454.03140439,138424.052539879
"969",2093358.55315878,-834695.873225062
"970",1773696.31131165,-662143.310538377
"971",2836095.20479688,213865.931997733
"972",2659113.22813536,-1238769.48562037
"973",2492912.31381769,-189446.997611786
"974",2243561.19721644,-587958.214239611
"975",1942283.81721035,11786.5070475092
"976",1360549.09347178,-701289.767050671
"977",2249877.67540768,354658.866899951
"978",2580898.47498494,-1154606.82219784
"979",2718068.67915967,-1720070.03345793
"980",2012699.49976492,468392.45068856
"981",1971915.69495575,-313548.281182354
"982",2545362.30973414,-600896.713432535
"983",2449414.97433326,207600.167732833
"984",2698731.51184306,-932226.757965206
"985",2057740.92000534,131417.513953835
"986",1858956.29672306,197784.118768182
"987",1988527.72829485,-138059.605783961
"988",1902786.2643154,-285667.811859621
"989",2183199.22075983,-132824.444894675
"990",1947553.836594,273029.929908954
"991",2548943.5240133,-474660.014383647
"992",2278091.0200749,-291726.004524733
"993",2768547.97186645,-801624.128359041
"994",2333039.72216704,-1153986.18796318
"995",2306973.94705754,-505388.791750637
"996",2448338.5286266,-865759.388862998
"997",2300722.05744959,-917410.290285139
"998",1969996.38530722,578768.876626335
"999",2690927.66956772,-327864.423439798
"1000",1828625.62335681,-629543.531379988
"1001",2568435.58284923,-283835.961308938
"1002",2484029.70882026,-1422317.78609349
"1003",1551053.27678862,-418928.273322431
"1004",2846946.62608819,508155.999926276
"1005",1777331.04203681,388791.965807207
"1006",2358886.96899951,-70514.0273599411
"1007",2227810.1288224,80177.7316554008
"1008",2691734.4566003,-9908.55456711915
"1009",1690210.14179049,-903228.114396601
"1010",1970234.42956508,-133506.696783325
"1011",2128071.61896916,129682.503238089
"1012",2128713.45609166,222598.972463657
"1013",1990501.42965052,-564365.917751703
"1014",1546439.42379102,-716279.943743611
"1015",2632939.53776018,-1459353.72192195
"1016",1740673.61327327,-297413.095393019
"1017",2234795.31867014,441278.051852502
"1018",2439800.12719139,-272291.809587057
"1019",2078187.90131422,135684.673833819
"1020",1724116.30300214,-82711.5598960977
"1021",2853353.5582524,347142.688434047
"1022",2324732.80053101,-1160568.00054391
"1023",2114161.90340686,315080.737265671
