"","area_type","mean_dist_vac","dist_capital","dist_border","settle_nearest","settle_isolation","terrain","latitude","longitude","timestamp"
"496","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054016
"497","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054016
"498","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054016
"499","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054016
"500","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054016
"501","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054016
"502","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054016
"503","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054016
"504","road_obs_battles",61946.3328666773,791948.002903687,1.7548016880305,15167.0066034089,0,339,1.2333,19.8,1524054015
"505","road_obs_battles",0,925317.157683795,4.17861254139586,27685.4029648694,0,474,-3.5211,23.6005,1524054015
"506","road_obs_battles",61946.3328666773,791948.002903687,1.7548016880305,15167.0066034089,0,339,1.2333,19.8,1524054015
"507","road_obs_battles",45716.5499136987,1025621.41837408,0.0230427774004543,233756.977124942,0,360,4.3414,18.5998,1524054015
"508","road_obs_battles",0,851010.922069056,0.0102278081888405,198700.726765252,0,353,2.7167,18.4,1524054015
"509","road_obs_battles",45716.5499136987,1025621.41837408,0.0230427774004543,233756.977124942,0,360,4.3414,18.5998,1524054015
"510","road_obs_battles",61946.3328666773,791948.002903687,1.7548016880305,15167.0066034089,0,339,1.2333,19.8,1524054015
"511","road_obs_battles",45716.5499136987,1025621.41837408,0.0230427774004543,233756.977124942,0,360,4.3414,18.5998,1524054015
"512","road_obs_battles",61946.3328666773,791948.002903687,1.7548016880305,15167.0066034089,0,339,1.2333,19.8,1524054015
"513","road_obs_battles",51957.3163692314,994506.590184959,2.19857992778951,5298.44965024349,0,798,-6.75,23.95,1524054015
"514","road_obs_battles",0,1539548.87900725,0.0870959611443833,8815.23802056842,0,814,-3.3953,29.1378,1524054015
"515","road_obs_battles",45716.5499136987,1025621.41837408,0.0230427774004543,233756.977124942,0,360,4.3414,18.5998,1524054015
"516","road_obs_battles",0,584883.262324299,0.438253307147863,163470.800539492,0,312,0.0468,18.2711,1524054013
"517","road_obs_battles",100247.393992607,940277.332669433,3.2904471844729,18099.4875105821,0,449,0.85,22.0167,1524054013
"518","road_obs_battles",14378.6474376736,956490.093620059,0.0346265868331365,214838.541596625,0,355,3.6533,18.6357,1524054013
"519","road_obs_battles",2289.55774914082,1540157.64413154,0.0898849635337282,3202.73286886181,1,945,-3.0833,29.1167,1524054013
"520","road_obs_battles",104130.454587578,950999.338019749,3.2347713901838,7330.09719310401,0,462,0.9,22.1,1524054013
"521","road_obs_battles",0,1222419.38325484,4.41963371167054,11381.2667460328,0,397,0.5147,25.1896,1524054013
"522","road_obs_battles",0,584883.262324299,0.438253307147863,163470.800539492,0,312,0.0468,18.2711,1524054012
"523","road_obs_battles",0,1222419.38325484,4.41963371167054,11381.2667460328,0,397,0.5147,25.1896,1524054012
"524","road_obs_battles",0,1222419.38325484,4.41963371167054,11381.2667460328,0,397,0.5147,25.1896,1524054012
"525","road_obs_battles",0,1222419.38325484,4.41963371167054,11381.2667460328,0,397,0.5147,25.1896,1524054012
"526","road_obs_battles",0,1222419.38325484,4.41963371167054,11381.2667460328,0,397,0.5147,25.1896,1524054012
"527","road_obs_battles",0,1536227.45095029,0.502850438915992,7786.50310302403,0,1618,-1.4,28.8167,1524054012
"528","road_obs_battles",0,1222419.38325484,4.41963371167054,11381.2667460328,0,397,0.5147,25.1896,1524054012
"529","road_obs_battles",0,1222419.38325484,4.41963371167054,11381.2667460328,0,397,0.5147,25.1896,1524054012
"530","road_obs_battles",0,584883.262324299,0.438253307147863,163470.800539492,0,312,0.0468,18.2711,1524054012
"531","road_obs_battles",0,1301158.29457497,2.57862790603423,2534.65970391616,1,556,-6.05,26.9167,1524054012
"532","road_obs_battles",0,1222419.38325484,4.41963371167054,11381.2667460328,0,397,0.5147,25.1896,1524054012
"533","road_obs_battles",0,1301158.29457497,2.57862790603423,2534.65970391616,1,556,-6.05,26.9167,1524054012
"534","road_obs_battles",4724.6090176473,1530840.5189016,0.252805445533166,1604.02891272908,1,1564,-2.055,28.895,1524054012
"535","road_obs_battles",14378.6474376736,956490.093620059,0.0346265868331365,214838.541596625,0,355,3.6533,18.6357,1524054012
"536","road_obs_battles",0,584883.262324299,0.438253307147863,163470.800539492,0,312,0.0468,18.2711,1524054012
"537","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054012
"538","road_obs_battles",0,1616292.32187228,0.450314272331948,12600.685407309,0,1892,-0.1587,29.2386,1524054012
"539","road_obs_battles",0,1301158.29457497,2.57862790603423,2534.65970391616,1,556,-6.05,26.9167,1524054011
"540","road_obs_battles",0,1631735.35982497,0.432251299877474,4977.23890754364,1,1728,0.1416,29.2912,1525109202
"541","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"542","road_obs_battles",0,1629291.86644507,0.31177900739016,3559.73000256593,1,788,-7.0394,29.7645,1525109202
"543","road_obs_battles",0,1629291.86644507,0.31177900739016,3559.73000256593,1,788,-7.0394,29.7645,1525109202
"544","road_obs_battles",0,1629291.86644507,0.31177900739016,3559.73000256593,1,788,-7.0394,29.7645,1525109202
"545","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"546","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"547","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"548","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"549","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"550","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"551","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"552","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"553","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"554","road_obs_battles",0,584883.262324299,0.438253307147863,163470.800539492,0,312,0.0468,18.2711,1524054011
"555","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"556","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"557","road_obs_battles",0,584883.262324299,0.438253307147863,163470.800539492,0,312,0.0468,18.2711,1524054011
"558","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054011
"559","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"560","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"561","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"562","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"563","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"564","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"565","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"566","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"567","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"568","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"569","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"570","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"571","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"572","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"573","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"574","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054011
"575","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"576","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"577","road_obs_battles",0,1420014.90545969,1.48515532135144,3800.87380497333,2,710,-5.9585,28.0107,1525109202
"578","road_obs_battles",2217.66621565932,1539907.22596842,0.0929652308223304,9442.53845547377,0,775,-3.5441,29.1513,1525109202
"579","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"580","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"581","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054010
"582","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"583","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"584","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"585","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"586","road_obs_battles",586.950680103604,1782364.31673071,0.226636744271191,960.741642400835,3,1347,1.4082,30.2833,1525109202
"587","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"588","road_obs_battles",586.950680103604,1782364.31673071,0.226636744271191,960.741642400835,3,1347,1.4082,30.2833,1525109202
"589","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"590","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"591","road_obs_battles",0,1540198.19503671,0.0390584484612806,2162.34390846554,1,937,-9.2774,28.3332,1524054010
"592","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"593","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"594","road_obs_battles",0,1763461.27418903,0.0951347625302797,9332.29699180419,0,1499,1.2072,30.177,1524054010
"595","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"596","road_obs_battles",2289.55774914082,1540157.64413154,0.0898849635337282,3202.73286886181,1,945,-3.0833,29.1167,1524054010
"597","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054010
"598","road_obs_battles",2289.55774914082,1540157.64413154,0.0898849635337282,3202.73286886181,1,945,-3.0833,29.1167,1524054010
"599","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"600","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"601","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"602","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054010
"603","road_obs_battles",0,1539548.87900725,0.0870959611443833,8815.23802056842,0,814,-3.3953,29.1378,1524054010
"604","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054010
"605","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"606","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"607","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"608","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"609","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"610","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"611","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"612","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"613","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"614","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"615","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"616","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"617","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"618","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"619","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054010
"620","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054010
"621","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054010
"622","road_obs_battles",0,584883.262324299,0.438253307147863,163470.800539492,0,312,0.0468,18.2711,1524054010
"623","road_obs_battles",2217.66621565932,1539907.22596842,0.0929652308223304,9442.53845547377,0,775,-3.5441,29.1513,1524054010
"624","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054010
"625","road_obs_battles",67419.8235700755,1271706.85911329,1.78146362306042,3536.51791274478,2,415,2.9667,24.15,1524054010
"626","road_obs_battles",38610.599483232,1334034.66110831,2.30561208402405,4408.82275067182,1,564,-7.15,27.0167,1524054010
"627","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054010
"628","road_obs_battles",0,1530741.63401508,0.225462650000001,2621.29697317384,2,783,-4.0993,29.0933,1524054010
"629","road_obs_battles",0,1530741.63401508,0.225462650000001,2621.29697317384,2,783,-4.0993,29.0933,1524054010
"630","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054010
"631","road_obs_battles",0,1571521.27985237,0.00864643582885434,5650.78698628907,0,965,-8.4716,28.8966,1524054010
"632","road_obs_battles",0,1425469.39646696,1.01468416690081,20575.8062178305,0,705,-3.3011,28.1004,1524054010
"633","road_obs_battles",0,1631735.35982497,0.432251299877474,4977.23890754364,1,1728,0.1416,29.2912,1525109202
"634","road_obs_battles",0,584883.262324299,0.438253307147863,163470.800539492,0,312,0.0468,18.2711,1524054009
"635","road_obs_battles",28726.6851662575,904897.529492306,2.84264025814115,1229.6523840627,2,430,-4.9729,23.4368,1524054009
"636","road_obs_battles",0,1629291.86644507,0.31177900739016,3559.73000256593,1,788,-7.0394,29.7645,1525109202
"637","road_obs_battles",35007.2481210369,898464.815630883,2.6851744693101,9163.68160872754,0,574,-5.1166,23.3667,1524054009
"638","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054009
"639","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054009
"640","road_obs_battles",2217.66621565932,1539907.22596842,0.0929652308223304,9442.53845547377,0,775,-3.5441,29.1513,1524054009
"641","road_obs_battles",2217.66621565932,1539907.22596842,0.0929652308223304,9442.53845547377,0,775,-3.5441,29.1513,1524054009
"642","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054009
"643","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054009
"644","road_obs_battles",0,1543924.14597019,0.0525448065347443,4345.04434035878,1,843,-3.2338,29.1644,1524054009
"645","road_obs_battles",2289.55774914082,1540157.64413154,0.0898849635337282,3202.73286886181,1,945,-3.0833,29.1167,1524054009
"646","road_obs_battles",2289.55774914082,1540157.64413154,0.0898849635337282,3202.73286886181,1,945,-3.0833,29.1167,1524054009
"647","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054009
"648","road_obs_battles",0,1543924.14597019,0.0525448065347443,4345.04434035878,1,843,-3.2338,29.1644,1524054009
"649","road_obs_battles",2289.55774914082,1540157.64413154,0.0898849635337282,3202.73286886181,1,945,-3.0833,29.1167,1524054009
"650","road_obs_battles",2289.55774914082,1540157.64413154,0.0898849635337282,3202.73286886181,1,945,-3.0833,29.1167,1524054009
"651","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054009
"652","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054009
"653","road_obs_battles",0,1539548.87900725,0.0870959611443833,8815.23802056842,0,814,-3.3953,29.1378,1524054009
"654","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054009
"655","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054009
"656","road_obs_battles",0,1662474.969334,0.41385399334317,13379.1676777618,0,1129,0.4966,29.4654,1524054009
"657","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054009
"658","road_obs_battles",0,1539548.87900725,0.0870959611443833,8815.23802056842,0,814,-3.3953,29.1378,1524054009
"659","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054009
"660","road_obs_battles",0,1539548.87900725,0.0870959611443833,8815.23802056842,0,814,-3.3953,29.1378,1524054009
"661","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"662","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"663","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"664","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"665","road_obs_battles",0,1189115.69737764,2.96163321603093,8111.9492384113,0,466,-2.9437,25.9224,1524054008
"666","road_obs_battles",0,1189115.69737764,2.96163321603093,8111.9492384113,0,466,-2.9437,25.9224,1524054008
"667","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"668","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"669","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"670","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"671","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"672","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"673","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"674","road_obs_battles",0,1189115.69737764,2.96163321603093,8111.9492384113,0,466,-2.9437,25.9224,1524054008
"675","road_obs_battles",0,1349736.24970988,1.51730701693879,31017.2321454113,0,576,-2.6944,27.3465,1524054008
"676","road_obs_battles",0,1189115.69737764,2.96163321603093,8111.9492384113,0,466,-2.9437,25.9224,1524054008
"677","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"678","road_obs_battles",0,1592990.65428359,0.448255179277793,27977.8855721361,0,1760,-0.7006,29.1731,1524054008
"679","road_obs_battles",0,1592990.65428359,0.448255179277793,27977.8855721361,0,1760,-0.7006,29.1731,1524054008
"680","road_obs_battles",0,1592990.65428359,0.448255179277793,27977.8855721361,0,1760,-0.7006,29.1731,1524054008
"681","road_obs_battles",0,1513783.59379834,0.453168805697991,6030.45603478358,0,1300,-4.3011,28.9441,1524054008
"682","road_obs_battles",7567.59317957415,1511377.82669442,0.444937246747248,8471.9160528988,0,1219,-4.2365,28.9216,1524054008
"683","road_obs_battles",7567.59317957415,1511377.82669442,0.444937246747248,8471.9160528988,0,1219,-4.2365,28.9216,1524054008
"684","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054008
"685","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054008
"686","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054008
"687","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054008
"688","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054008
"689","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054008
"690","road_obs_battles",0,1631735.35982497,0.432251299877474,4977.23890754364,1,1728,0.1416,29.2912,1525109202
"691","road_obs_battles",0,1189115.69737764,2.96163321603093,8111.9492384113,0,466,-2.9437,25.9224,1524054008
"692","road_obs_battles",0,1577796.04774966,1.68581939360169,5149.58708149604,0,747,2.7666,27.6166,1524054008
"693","road_obs_battles",0,1577796.04774966,1.68581939360169,5149.58708149604,0,747,2.7666,27.6166,1524054008
"694","road_obs_battles",0,1189115.69737764,2.96163321603093,8111.9492384113,0,466,-2.9437,25.9224,1524054007
"695","road_obs_battles",0,1548266.75824995,0.322119490144461,3532.95802927833,1,829,-5.937,29.1785,1524054007
"696","road_obs_battles",32507.520731506,1645357.87582549,0.636212119944658,15496.9063004949,0,1988,-7.7,29.7833,1524054007
"697","road_obs_battles",0,1577796.04774966,1.68581939360169,5149.58708149604,0,747,2.7666,27.6166,1524054007
"698","road_obs_battles",0,1577796.04774966,1.68581939360169,5149.58708149604,0,747,2.7666,27.6166,1524054007
"699","road_obs_battles",0,1577796.04774966,1.68581939360169,5149.58708149604,0,747,2.7666,27.6166,1524054007
"700","road_obs_battles",0,1577796.04774966,1.68581939360169,5149.58708149604,0,747,2.7666,27.6166,1524054007
"701","road_obs_battles",0,1189115.69737764,2.96163321603093,8111.9492384113,0,466,-2.9437,25.9224,1524054007
"702","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"703","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"704","road_obs_battles",0,1577796.04774966,1.68581939360169,5149.58708149604,0,747,2.7666,27.6166,1524054007
"705","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"706","road_obs_battles",0,1705.80127282591,0.0416750053108625,68468.4620370915,0,279,-4.325,15.3222,1524054007
"707","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"708","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"709","road_obs_battles",25123.3539395644,1780112.87512054,1.13403946603007,1896.80042678609,1,1037,3.05,29.5333,1524054007
"710","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"711","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"712","road_obs_battles",55494.4040924323,1443636.30213544,2.72309072856373,3682.42156008142,1,535,1.0017,27.1573,1524054007
"713","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"714","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"715","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"716","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"717","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"718","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"719","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"720","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"721","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"722","road_obs_battles",0,1785237.77996159,0.386477979050987,16340.173196833,0,1266,1.5667,30.25,1524054007
"723","road_obs_battles",0,1577796.04774966,1.68581939360169,5149.58708149604,0,747,2.7666,27.6166,1524054007
"724","road_obs_battles",21948.1739850294,1531664.53260306,1.69656423519849,9670.17016957034,0,640,3.1577,26.8963,1525109202
"725","road_obs_battles",0,1631735.35982497,0.432251299877474,4977.23890754364,1,1728,0.1416,29.2912,1525109202
"726","road_obs_battles",0,1631735.35982497,0.432251299877474,4977.23890754364,1,1728,0.1416,29.2912,1525109202
"727","road_obs_battles",0,1631735.35982497,0.432251299877474,4977.23890754364,1,1728,0.1416,29.2912,1525109202
"728","road_obs_battles",25123.3539395644,1780112.87512054,1.13403946603007,1896.80042678609,1,1037,3.05,29.5333,1524054007
"729","road_obs_battles",25123.3539395644,1780112.87512054,1.13403946603007,1896.80042678609,1,1037,3.05,29.5333,1524054007
"730","road_obs_battles",25123.3539395644,1780112.87512054,1.13403946603007,1896.80042678609,1,1037,3.05,29.5333,1524054007
"731","road_obs_battles",25123.3539395644,1780112.87512054,1.13403946603007,1896.80042678609,1,1037,3.05,29.5333,1524054007
"732","road_obs_battles",55494.4040924323,1443636.30213544,2.72309072856373,3682.42156008142,1,535,1.0017,27.1573,1524054007
"733","road_obs_battles",55494.4040924323,1443636.30213544,2.72309072856373,3682.42156008142,1,535,1.0017,27.1573,1524054007
"734","road_obs_battles",55494.4040924323,1443636.30213544,2.72309072856373,3682.42156008142,1,535,1.0017,27.1573,1524054007
"735","road_obs_battles",55494.4040924323,1443636.30213544,2.72309072856373,3682.42156008142,1,535,1.0017,27.1573,1524054007
"736","road_obs_battles",55494.4040924323,1443636.30213544,2.72309072856373,3682.42156008142,1,535,1.0017,27.1573,1524054007
"737","road_obs_battles",0,1189115.69737764,2.96163321603093,8111.9492384113,0,466,-2.9437,25.9224,1524054006
